Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
FBgn0004110	FBtr0084086	tin
FBgn0263144	FBtr0085993	bin3
FBgn0263144	FBtr0346718	bin3
FBgn0263144	FBtr0085992	bin3
FBgn0263144	FBtr0336519	bin3
FBgn0260234	FBtr0310518	CG42508
FBgn0260234	FBtr0300643	CG42508
FBgn0005596	FBtr0330292	yem
FBgn0005596	FBtr0085415	yem
FBgn0042206	FBtr0082609	GstD10
FBgn0042206	FBtr0344264	GstD10
FBgn0261444	FBtr0070249	CG3638
FBgn0261444	FBtr0330206	CG3638
FBgn0261444	FBtr0336978	CG3638
FBgn0261444	FBtr0330205	CG3638
FBgn0261444	FBtr0308707	CG3638
FBgn0261444	FBtr0346960	CG3638
FBgn0261444	FBtr0330207	CG3638
FBgn0261444	FBtr0347011	CG3638
FBgn0001083	FBtr0112806	fw
FBgn0001083	FBtr0073580	fw
FBgn0001083	FBtr0342733	fw
FBgn0052022	FBtr0076597	CG32022
FBgn0052022	FBtr0344992	CG32022
FBgn0036070	FBtr0076295	CG8072
FBgn0250876	FBtr0300339	Sema-5c
FBgn0250876	FBtr0076052	Sema-5c
FBgn0085475	FBtr0112750	CG34446
FBgn0260868	FBtr0301566	CG42578
FBgn0015372	FBtr0072120	RabX1
FBgn0040968	FBtr0080274	CG14933
FBgn0040968	FBtr0344127	CG14933
FBgn0263855	FBtr0086032	BubR1
FBgn0040334	FBtr0070445	Tsp3A
FBgn0040334	FBtr0307159	Tsp3A
FBgn0003517	FBtr0339594	sta
FBgn0003517	FBtr0339593	sta
FBgn0003517	FBtr0070290	sta
FBgn0003517	FBtr0070289	sta
FBgn0032451	FBtr0329924	spict
FBgn0032451	FBtr0080397	spict
FBgn0051604	FBtr0079694	tRNA:CR31604
FBgn0027578	FBtr0336460	CG14526
FBgn0065101	FBtr0091636	snmRNA:204
FBgn0004368	FBtr0301794	Ptp4E
FBgn0004368	FBtr0301796	Ptp4E
FBgn0004368	FBtr0070725	Ptp4E
FBgn0004368	FBtr0070724	Ptp4E
FBgn0004368	FBtr0343528	Ptp4E
FBgn0004368	FBtr0301793	Ptp4E
FBgn0004368	FBtr0343529	Ptp4E
FBgn0039673	FBtr0330294	CG7568
FBgn0039673	FBtr0330295	CG7568
FBgn0004876	FBtr0083716	cdi
FBgn0004876	FBtr0305321	cdi
FBgn0260964	FBtr0091493	Vmat
FBgn0260964	FBtr0091492	Vmat
FBgn0260964	FBtr0310062	Vmat
FBgn0260964	FBtr0091491	Vmat
FBgn0264372	FBtr0332226	CR43824
FBgn0038796	FBtr0083885	CG10881
FBgn0003996	FBtr0070490	w
FBgn0037899	FBtr0082403	RpL24-like
FBgn0264554	FBtr0344984	CR43933
FBgn0264554	FBtr0344642	CR43933
FBgn0034223	FBtr0086954	Tes
FBgn0264472	FBtr0332786	CG43880
FBgn0035900	FBtr0076656	ZC3H3
FBgn0266235	FBtr0343900	CR44930
FBgn0002526	FBtr0077014	LanA
FBgn0085246	FBtr0112410	CG34217
FBgn0032782	FBtr0081206	Rab9
FBgn0025726	FBtr0334487	unc-13
FBgn0025726	FBtr0308805	unc-13
FBgn0025726	FBtr0089246	unc-13
FBgn0025726	FBtr0089245	unc-13
FBgn0025726	FBtr0308806	unc-13
FBgn0025726	FBtr0344971	unc-13
FBgn0025726	FBtr0089247	unc-13
FBgn0010040	FBtr0082571	GstD4
FBgn0031220	FBtr0078158	CG4822
FBgn0031220	FBtr0078156	CG4822
FBgn0031220	FBtr0078157	CG4822
FBgn0031220	FBtr0100308	CG4822
FBgn0031220	FBtr0100309	CG4822
FBgn0031220	FBtr0100307	CG4822
FBgn0031220	FBtr0100310	CG4822
FBgn0031220	FBtr0078159	CG4822
FBgn0031220	FBtr0330646	CG4822
FBgn0004898	FBtr0084771	fd96Cb
FBgn0002633	FBtr0084960	E(spl)m7-HLH
FBgn0039350	FBtr0336450	jigr1
FBgn0039350	FBtr0113288	jigr1
FBgn0039350	FBtr0084888	jigr1
FBgn0039350	FBtr0084889	jigr1
FBgn0039350	FBtr0113287	jigr1
FBgn0039350	FBtr0084886	jigr1
FBgn0039350	FBtr0084887	jigr1
FBgn0026160	FBtr0076267	tna
FBgn0026160	FBtr0076268	tna
FBgn0026160	FBtr0301658	tna
FBgn0029745	FBtr0070741	Rpn13R
FBgn0262020	FBtr0303850	CG42831
FBgn0032476	FBtr0080435	CG5439
FBgn0013681	FBtr0100870	mt:ND3
FBgn0261361	FBtr0302283	CG42638
FBgn0051267	FBtr0083404	CG31267
FBgn0261671	FBtr0304928	tweek
FBgn0261671	FBtr0304929	tweek
FBgn0261671	FBtr0340173	tweek
FBgn0261671	FBtr0340172	tweek
FBgn0261671	FBtr0304930	tweek
FBgn0261671	FBtr0304927	tweek
FBgn0266777	FBtr0345402	CR45242
FBgn0259834	FBtr0344324	out
FBgn0259834	FBtr0074682	out
FBgn0266536	FBtr0344628	CR45097
FBgn0266442	FBtr0344436	CG45072
FBgn0032312	FBtr0305259	CG14071
FBgn0032312	FBtr0080178	CG14071
FBgn0032312	FBtr0340560	CG14071
FBgn0040752	FBtr0339765	Prosap
FBgn0040752	FBtr0087601	Prosap
FBgn0040752	FBtr0339763	Prosap
FBgn0040752	FBtr0339764	Prosap
FBgn0030752	FBtr0343350	CG9947
FBgn0030752	FBtr0074301	CG9947
FBgn0051740	FBtr0081028	CG31740
FBgn0002643	FBtr0087598	mam
FBgn0002643	FBtr0087597	mam
FBgn0002643	FBtr0339956	mam
FBgn0002643	FBtr0087596	mam
FBgn0003204	FBtr0332294	ras
FBgn0003204	FBtr0071494	ras
FBgn0003204	FBtr0343043	ras
FBgn0003204	FBtr0071495	ras
FBgn0039274	FBtr0084769	CG11920
FBgn0024807	FBtr0301293	DIP1
FBgn0024807	FBtr0077371	DIP1
FBgn0024807	FBtr0301292	DIP1
FBgn0024807	FBtr0077373	DIP1
FBgn0024807	FBtr0300373	DIP1
FBgn0024807	FBtr0077372	DIP1
FBgn0024807	FBtr0300374	DIP1
FBgn0024807	FBtr0301294	DIP1
FBgn0035112	FBtr0300710	CG13877
FBgn0035112	FBtr0304058	CG13877
FBgn0037664	FBtr0333190	CG8420
FBgn0037664	FBtr0081973	CG8420
FBgn0029737	FBtr0343535	CG6903
FBgn0029737	FBtr0070723	CG6903
FBgn0037203	FBtr0078556	slif
FBgn0037203	FBtr0078555	slif
FBgn0037203	FBtr0078557	slif
FBgn0035124	FBtr0072507	ttm2
FBgn0035192	FBtr0072651	CG9194
FBgn0030370	FBtr0073638	Uch-L5R
FBgn0032024	FBtr0079605	CG14273
FBgn0260005	FBtr0081755	wtrw
FBgn0260005	FBtr0081754	wtrw
FBgn0260005	FBtr0339709	wtrw
FBgn0260005	FBtr0081753	wtrw
FBgn0011571	FBtr0334990	caz
FBgn0011571	FBtr0334991	caz
FBgn0011571	FBtr0334992	caz
FBgn0011571	FBtr0074217	caz
FBgn0034253	FBtr0086895	CG10936
FBgn0039796	FBtr0335455	CG12069
FBgn0039796	FBtr0085728	CG12069
FBgn0034970	FBtr0290256	yki
FBgn0034970	FBtr0290258	yki
FBgn0034970	FBtr0309372	yki
FBgn0039697	FBtr0085536	CG7834
FBgn0039697	FBtr0085535	CG7834
FBgn0039321	FBtr0084857	CG10550
FBgn0039321	FBtr0084858	CG10550
FBgn0039321	FBtr0305953	CG10550
FBgn0262580	FBtr0304959	CG43120
FBgn0037375	FBtr0300738	kat-60L1
FBgn0037375	FBtr0300739	kat-60L1
FBgn0037375	FBtr0300740	kat-60L1
FBgn0037375	FBtr0300741	kat-60L1
FBgn0037375	FBtr0300737	kat-60L1
FBgn0037375	FBtr0300736	kat-60L1
FBgn0037375	FBtr0078628	kat-60L1
FBgn0037375	FBtr0078627	kat-60L1
FBgn0034804	FBtr0310325	CG3831
FBgn0034804	FBtr0071993	CG3831
FBgn0038903	FBtr0084166	RpI12
FBgn0036927	FBtr0074909	CG7433
FBgn0036927	FBtr0302049	CG7433
FBgn0036927	FBtr0074908	CG7433
FBgn0036927	FBtr0344085	CG7433
FBgn0031450	FBtr0089750	Hrs
FBgn0031450	FBtr0089749	Hrs
FBgn0031450	FBtr0089751	Hrs
FBgn0031857	FBtr0331219	CG11321
FBgn0031857	FBtr0331218	CG11321
FBgn0031857	FBtr0290295	CG11321
FBgn0031857	FBtr0331221	CG11321
FBgn0031857	FBtr0331220	CG11321
FBgn0031857	FBtr0331216	CG11321
FBgn0031857	FBtr0331222	CG11321
FBgn0031857	FBtr0301972	CG11321
FBgn0031857	FBtr0331217	CG11321
FBgn0038878	FBtr0084100	CG3301
FBgn0038878	FBtr0339195	CG3301
FBgn0038878	FBtr0084101	CG3301
FBgn0036153	FBtr0076171	CG7573
FBgn0259817	FBtr0300105	SteXh:CG42398
FBgn0028689	FBtr0087475	Rpn6
FBgn0028689	FBtr0087474	Rpn6
FBgn0028689	FBtr0306558	Rpn6
FBgn0265870	FBtr0342719	CR44659
FBgn0030345	FBtr0330413	CG1847
FBgn0030345	FBtr0073567	CG1847
FBgn0260799	FBtr0111114	p120ctn
FBgn0038290	FBtr0083038	CG6912
FBgn0261529	FBtr0080623	ms(2)34Fe
FBgn0037826	FBtr0082317	CG14689
FBgn0030647	FBtr0074037	CG6324
FBgn0030647	FBtr0344943	CG6324
FBgn0264389	FBtr0340429	opm
FBgn0264389	FBtr0073968	opm
FBgn0028379	FBtr0076683	fan
FBgn0086042	FBtr0114318	snoRNA:Me28S-G980
FBgn0260874	FBtr0301603	Ir76a
FBgn0260874	FBtr0301606	Ir76a
FBgn0260874	FBtr0301604	Ir76a
FBgn0260874	FBtr0301607	Ir76a
FBgn0016061	FBtr0309180	side
FBgn0016061	FBtr0289998	side
FBgn0016061	FBtr0085168	side
FBgn0016061	FBtr0309179	side
FBgn0005592	FBtr0100676	btl
FBgn0005592	FBtr0075778	btl
FBgn0263121	FBtr0088896	Prosalpha1
FBgn0263121	FBtr0088895	Prosalpha1
FBgn0033868	FBtr0087649	S-Lap7
FBgn0033868	FBtr0332255	S-Lap7
FBgn0266114	FBtr0343601	CR44840
FBgn0031768	FBtr0079184	CG12393
FBgn0031768	FBtr0343120	CG12393
FBgn0031768	FBtr0079183	CG12393
FBgn0265884	FBtr0342752	CR44673
FBgn0265884	FBtr0342753	CR44673
FBgn0052547	FBtr0332378	CG32547
FBgn0052547	FBtr0290002	CG32547
FBgn0039210	FBtr0084671	CG13625
FBgn0263251	FBtr0076352	vnc
FBgn0263251	FBtr0076348	vnc
FBgn0263251	FBtr0076350	vnc
FBgn0263251	FBtr0076349	vnc
FBgn0263251	FBtr0076351	vnc
FBgn0011965	FBtr0078790	tRNA:R:83AB
FBgn0037475	FBtr0081567	Fer1
FBgn0037475	FBtr0334670	Fer1
FBgn0004573	FBtr0334508	5-HT7
FBgn0004573	FBtr0085746	5-HT7
FBgn0260967	FBtr0301744	CG42590
FBgn0086022	FBtr0114298	snoRNA:Me28S-U1130
FBgn0051089	FBtr0084942	CG31089
FBgn0026262	FBtr0089110	bip2
FBgn0053679	FBtr0091659	CG33679
FBgn0035886	FBtr0076608	Jon66Ci
FBgn0034419	FBtr0086581	CG15111
FBgn0034419	FBtr0086580	CG15111
FBgn0037094	FBtr0078363	CG7611
FBgn0037094	FBtr0301198	CG7611
FBgn0037094	FBtr0078364	CG7611
FBgn0037094	FBtr0078362	CG7611
FBgn0037094	FBtr0078365	CG7611
FBgn0037094	FBtr0078361	CG7611
FBgn0037094	FBtr0078359	CG7611
FBgn0037094	FBtr0301197	CG7611
FBgn0037094	FBtr0078366	CG7611
FBgn0037086	FBtr0078393	CG7202
FBgn0053690	FBtr0091670	CG33690
FBgn0051624	FBtr0081491	CG31624
FBgn0051624	FBtr0343874	CG31624
FBgn0051624	FBtr0301928	CG31624
FBgn0036581	FBtr0301481	MED10
FBgn0036581	FBtr0333560	MED10
FBgn0264268	FBtr0331291	CR43768
FBgn0032428	FBtr0080366	CG6405
FBgn0031536	FBtr0077573	Cog3
FBgn0267587	FBtr0347018	CR45925
FBgn0004859	FBtr0306168	ci
FBgn0004859	FBtr0308074	ci
FBgn0004859	FBtr0089178	ci
FBgn0030605	FBtr0073960	CG5548
FBgn0030605	FBtr0340424	CG5548
FBgn0030605	FBtr0340425	CG5548
FBgn0024963	FBtr0335421	GluClalpha
FBgn0024963	FBtr0343789	GluClalpha
FBgn0024963	FBtr0343790	GluClalpha
FBgn0024963	FBtr0301379	GluClalpha
FBgn0024963	FBtr0335420	GluClalpha
FBgn0024963	FBtr0335417	GluClalpha
FBgn0024963	FBtr0343788	GluClalpha
FBgn0024963	FBtr0301378	GluClalpha
FBgn0024963	FBtr0335419	GluClalpha
FBgn0024963	FBtr0335416	GluClalpha
FBgn0024963	FBtr0335418	GluClalpha
FBgn0058002	FBtr0113773	CG40002
FBgn0058002	FBtr0339924	CG40002
FBgn0039531	FBtr0344340	CG5611
FBgn0039531	FBtr0085199	CG5611
FBgn0032971	FBtr0085935	ttm3
FBgn0267655	FBtr0347113	CR45993
FBgn0031434	FBtr0077746	insv
FBgn0031434	FBtr0344854	insv
FBgn0034558	FBtr0304717	Cib2
FBgn0010295	FBtr0070539	ng3
FBgn0033027	FBtr0086075	TpnC4
FBgn0033027	FBtr0302019	TpnC4
FBgn0030096	FBtr0071342	Zpr1
FBgn0003748	FBtr0071536	Treh
FBgn0003748	FBtr0332423	Treh
FBgn0003748	FBtr0071535	Treh
FBgn0003748	FBtr0071537	Treh
FBgn0003748	FBtr0071540	Treh
FBgn0003748	FBtr0071538	Treh
FBgn0003748	FBtr0071539	Treh
FBgn0005779	FBtr0077660	PpD6
FBgn0051663	FBtr0334826	CG31663
FBgn0051663	FBtr0077893	CG31663
FBgn0051663	FBtr0304597	CG31663
FBgn0029665	FBtr0070590	CG14270
FBgn0038032	FBtr0082604	CG10096
FBgn0038032	FBtr0082603	CG10096
FBgn0038032	FBtr0347003	CG10096
FBgn0038032	FBtr0347002	CG10096
FBgn0036177	FBtr0076145	CG33268
FBgn0039420	FBtr0300398	CG6154
FBgn0039420	FBtr0300399	CG6154
FBgn0085430	FBtr0112653	CG34401
FBgn0085430	FBtr0333160	CG34401
FBgn0029905	FBtr0070974	Nf-YC
FBgn0051781	FBtr0308925	CR31781
FBgn0051781	FBtr0308928	CR31781
FBgn0051781	FBtr0308927	CR31781
FBgn0051781	FBtr0346590	CR31781
FBgn0051781	FBtr0308926	CR31781
FBgn0051781	FBtr0308929	CR31781
FBgn0039476	FBtr0085149	CG6271
FBgn0033135	FBtr0329936	Tsp42En
FBgn0033135	FBtr0089034	Tsp42En
FBgn0053252	FBtr0074346	CG33252
FBgn0030873	FBtr0074471	CG15814
FBgn0030873	FBtr0074469	CG15814
FBgn0030873	FBtr0074470	CG15814
FBgn0030873	FBtr0074468	CG15814
FBgn0035721	FBtr0333081	CG9948
FBgn0035721	FBtr0076896	CG9948
FBgn0035721	FBtr0333082	CG9948
FBgn0265797	FBtr0342588	CR44586
FBgn0051464	FBtr0306804	CG31464
FBgn0028411	FBtr0343270	Nxt1
FBgn0028411	FBtr0072241	Nxt1
FBgn0023081	FBtr0072287	gek
FBgn0032499	FBtr0334865	Uvrag
FBgn0032499	FBtr0080460	Uvrag
FBgn0262717	FBtr0305663	Skeletor
FBgn0262717	FBtr0305664	Skeletor
FBgn0262717	FBtr0305665	Skeletor
FBgn0262717	FBtr0305666	Skeletor
FBgn0033599	FBtr0088113	CG13223
FBgn0262843	FBtr0306079	CG43207
FBgn0030412	FBtr0307900	Tomosyn
FBgn0030412	FBtr0300375	Tomosyn
FBgn0030412	FBtr0307898	Tomosyn
FBgn0030412	FBtr0340406	Tomosyn
FBgn0030412	FBtr0340407	Tomosyn
FBgn0030412	FBtr0073678	Tomosyn
FBgn0030412	FBtr0307899	Tomosyn
FBgn0003941	FBtr0334787	RpL40
FBgn0003941	FBtr0077470	RpL40
FBgn0003741	FBtr0075364	tra
FBgn0003741	FBtr0100244	tra
FBgn0265876	FBtr0345680	CR44665
FBgn0265876	FBtr0342790	CR44665
FBgn0040364	FBtr0310611	CG11378
FBgn0040364	FBtr0345513	CG11378
FBgn0040364	FBtr0070197	CG11378
FBgn0086679	FBtr0081887	p
FBgn0267422	FBtr0346749	CR45775
FBgn0011230	FBtr0333088	poe
FBgn0011230	FBtr0079545	poe
FBgn0036557	FBtr0075519	mRpS31
FBgn0015664	FBtr0079889	Dref
FBgn0015664	FBtr0310483	Dref
FBgn0033315	FBtr0088728	beta3GalTII
FBgn0001225	FBtr0076496	Hsp26
FBgn0001225	FBtr0346539	Hsp26
FBgn0262562	FBtr0305012	CG43102
FBgn0262562	FBtr0305011	CG43102
FBgn0262562	FBtr0305009	CG43102
FBgn0262562	FBtr0305013	CG43102
FBgn0262562	FBtr0330032	CG43102
FBgn0262562	FBtr0344631	CG43102
FBgn0262562	FBtr0305010	CG43102
FBgn0053796	FBtr0091800	CG33796
FBgn0014028	FBtr0086156	SdhB
FBgn0015575	FBtr0081550	alpha-Est7
FBgn0035675	FBtr0077048	CG6610
FBgn0035675	FBtr0332060	CG6610
FBgn0035675	FBtr0332059	CG6610
FBgn0031277	FBtr0078005	CG13947
FBgn0051528	FBtr0078923	CG31528
FBgn0267128	FBtr0346224	CR45568
FBgn0264606	FBtr0333632	Fife
FBgn0264606	FBtr0333631	Fife
FBgn0264606	FBtr0333630	Fife
FBgn0264606	FBtr0333629	Fife
FBgn0038653	FBtr0332809	CG18208
FBgn0038653	FBtr0083677	CG18208
FBgn0038653	FBtr0330029	CG18208
FBgn0042094	FBtr0082331	Adk3
FBgn0042094	FBtr0339378	Adk3
FBgn0042094	FBtr0339379	Adk3
FBgn0042094	FBtr0082330	Adk3
FBgn0261291	FBtr0091686	CheA86a
FBgn0003435	FBtr0308792	sm
FBgn0003435	FBtr0310331	sm
FBgn0003435	FBtr0110898	sm
FBgn0003435	FBtr0308785	sm
FBgn0003435	FBtr0308796	sm
FBgn0003435	FBtr0301609	sm
FBgn0003435	FBtr0304656	sm
FBgn0003435	FBtr0308790	sm
FBgn0003435	FBtr0086495	sm
FBgn0003435	FBtr0308795	sm
FBgn0003435	FBtr0332857	sm
FBgn0003435	FBtr0100232	sm
FBgn0003435	FBtr0301610	sm
FBgn0003435	FBtr0304655	sm
FBgn0003435	FBtr0308797	sm
FBgn0003435	FBtr0308793	sm
FBgn0003435	FBtr0086492	sm
FBgn0003435	FBtr0304654	sm
FBgn0003435	FBtr0304653	sm
FBgn0003435	FBtr0308786	sm
FBgn0003435	FBtr0308791	sm
FBgn0037085	FBtr0078394	Neu2
FBgn0037085	FBtr0332718	Neu2
FBgn0003319	FBtr0083250	Sb
FBgn0003319	FBtr0344008	Sb
FBgn0036461	FBtr0113171	Zip71B
FBgn0036461	FBtr0347146	Zip71B
FBgn0040697	FBtr0073257	Teh3
FBgn0267532	FBtr0346940	CR45872
FBgn0032637	FBtr0080981	CG5050
FBgn0032637	FBtr0305682	CG5050
FBgn0035550	FBtr0303005	CG11349
FBgn0000541	FBtr0301349	E(bx)
FBgn0000541	FBtr0072523	E(bx)
FBgn0000541	FBtr0332101	E(bx)
FBgn0000541	FBtr0301348	E(bx)
FBgn0000541	FBtr0332103	E(bx)
FBgn0000541	FBtr0072522	E(bx)
FBgn0000541	FBtr0332104	E(bx)
FBgn0000541	FBtr0332102	E(bx)
FBgn0000541	FBtr0072521	E(bx)
FBgn0052803	FBtr0332581	CG32803
FBgn0052803	FBtr0070356	CG32803
FBgn0052803	FBtr0332582	CG32803
FBgn0052803	FBtr0100306	CG32803
FBgn0035380	FBtr0073010	CG9970
FBgn0030658	FBtr0074046	CG7872
FBgn0033744	FBtr0113075	Dh44-R2
FBgn0033744	FBtr0087936	Dh44-R2
FBgn0037231	FBtr0078958	Vps24
FBgn0265138	FBtr0077899	Gr22c
FBgn0024956	FBtr0088255	Mat1
FBgn0037276	FBtr0078880	CG17387
FBgn0014849	FBtr0332123	Eig71Ei
FBgn0014849	FBtr0075574	Eig71Ei
FBgn0011281	FBtr0345250	Obp83a
FBgn0011281	FBtr0078656	Obp83a
FBgn0011281	FBtr0345251	Obp83a
FBgn0033093	FBtr0086123	CG3270
FBgn0034797	FBtr0304795	nahoda
FBgn0034797	FBtr0071942	nahoda
FBgn0034797	FBtr0071943	nahoda
FBgn0001235	FBtr0082255	hth
FBgn0001235	FBtr0100455	hth
FBgn0001235	FBtr0344145	hth
FBgn0001235	FBtr0082256	hth
FBgn0001235	FBtr0100454	hth
FBgn0035458	FBtr0303094	ppk27
FBgn0038311	FBtr0110811	CG14864
FBgn0038311	FBtr0083128	CG14864
FBgn0034417	FBtr0100129	CG15117
FBgn0034417	FBtr0340458	CG15117
FBgn0034417	FBtr0340459	CG15117
FBgn0034417	FBtr0086593	CG15117
FBgn0034417	FBtr0086594	CG15117
FBgn0034417	FBtr0340457	CG15117
FBgn0033467	FBtr0088441	CG15863
FBgn0002719	FBtr0082660	Men
FBgn0002719	FBtr0082661	Men
FBgn0002719	FBtr0330025	Men
FBgn0029881	FBtr0343375	pigs
FBgn0029881	FBtr0308653	pigs
FBgn0029881	FBtr0070948	pigs
FBgn0036601	FBtr0075366	CG13063
FBgn0033431	FBtr0339392	CG1827
FBgn0036218	FBtr0300724	CG14128
FBgn0036218	FBtr0300722	CG14128
FBgn0036218	FBtr0300721	CG14128
FBgn0036218	FBtr0332127	CG14128
FBgn0034885	FBtr0072105	CG4019
FBgn0034885	FBtr0072102	CG4019
FBgn0034885	FBtr0072104	CG4019
FBgn0034885	FBtr0306384	CG4019
FBgn0034885	FBtr0336929	CG4019
FBgn0034885	FBtr0072103	CG4019
FBgn0030148	FBtr0071403	CG3106
FBgn0030148	FBtr0346168	CG3106
FBgn0265726	FBtr0340672	NnaD
FBgn0265726	FBtr0340673	NnaD
FBgn0265726	FBtr0340680	NnaD
FBgn0265726	FBtr0340679	NnaD
FBgn0265726	FBtr0340675	NnaD
FBgn0265726	FBtr0340671	NnaD
FBgn0265726	FBtr0340677	NnaD
FBgn0265726	FBtr0340674	NnaD
FBgn0265726	FBtr0340676	NnaD
FBgn0265726	FBtr0340678	NnaD
FBgn0259145	FBtr0299573	CG42260
FBgn0259145	FBtr0299572	CG42260
FBgn0259145	FBtr0330241	CG42260
FBgn0053288	FBtr0301013	CG33288
FBgn0053877	FBtr0091881	His4:CG33877
FBgn0266277	FBtr0343976	CR44962
FBgn0266277	FBtr0343975	CR44962
FBgn0051787	FBtr0081055	CG31787
FBgn0262424	FBtr0304381	mir-10
FBgn0262424	FBtr0304380	mir-10
FBgn0262424	FBtr0304382	mir-10
FBgn0052206	FBtr0331182	CG32206
FBgn0052206	FBtr0089796	CG32206
FBgn0265759	FBtr0340721	CR44566
FBgn0267306	FBtr0346560	CR45742
FBgn0040290	FBtr0076729	RecQ4
FBgn0264344	FBtr0332005	CG43800
FBgn0264344	FBtr0332004	CG43800
FBgn0052463	FBtr0077808	Tengl2
FBgn0266950	FBtr0345843	CR45401
FBgn0032651	FBtr0080986	Oli
FBgn0032651	FBtr0303253	Oli
FBgn0032651	FBtr0303252	Oli
FBgn0032651	FBtr0344781	Oli
FBgn0021795	FBtr0345952	Tapdelta
FBgn0021795	FBtr0088153	Tapdelta
FBgn0265312	FBtr0339353	CR44285
FBgn0052699	FBtr0110850	CG32699
FBgn0052330	FBtr0072682	tRNA:CR32330
FBgn0265652	FBtr0340519	CR44459
FBgn0031925	FBtr0079471	Cyp4d21
FBgn0030377	FBtr0073634	CG1924
FBgn0016974	FBtr0070923	swaPsi
FBgn0016974	FBtr0334014	swaPsi
FBgn0265802	FBtr0342599	CR44591
FBgn0035050	FBtr0072442	ST6Gal
FBgn0035050	FBtr0072441	ST6Gal
FBgn0000044	FBtr0071519	Act57B
FBgn0031619	FBtr0100560	CG3355
FBgn0031619	FBtr0077376	CG3355
FBgn0053404	FBtr0086396	5SrRNA:CR33404
FBgn0051851	FBtr0345636	CG31851
FBgn0051851	FBtr0080454	CG31851
FBgn0264262	FBtr0331274	CR43762
FBgn0039580	FBtr0085297	Gfat2
FBgn0266835	FBtr0345563	CR45297
FBgn0067783	FBtr0089480	att-ORFA
FBgn0067783	FBtr0089481	att-ORFA
FBgn0067783	FBtr0344281	att-ORFA
FBgn0067783	FBtr0344282	att-ORFA
FBgn0067783	FBtr0089482	att-ORFA
FBgn0067783	FBtr0344280	att-ORFA
FBgn0041096	FBtr0334110	rols
FBgn0041096	FBtr0310010	rols
FBgn0041096	FBtr0310009	rols
FBgn0041096	FBtr0076053	rols
FBgn0041096	FBtr0334109	rols
FBgn0041096	FBtr0076056	rols
FBgn0041096	FBtr0076054	rols
FBgn0041096	FBtr0076057	rols
FBgn0041096	FBtr0076055	rols
FBgn0037590	FBtr0081900	Or85b
FBgn0032734	FBtr0081136	CG15169
FBgn0053988	FBtr0331983	Mid1
FBgn0053988	FBtr0100033	Mid1
FBgn0039415	FBtr0084987	CG6142
FBgn0030258	FBtr0073397	CG1552
FBgn0030258	FBtr0073396	CG1552
FBgn0030258	FBtr0346272	CG1552
FBgn0032033	FBtr0079720	CG13392
FBgn0032033	FBtr0331995	CG13392
FBgn0033729	FBtr0345652	Cpr49Af
FBgn0033729	FBtr0087921	Cpr49Af
FBgn0031252	FBtr0078090	CG13690
FBgn0016917	FBtr0334586	Stat92E
FBgn0016917	FBtr0334583	Stat92E
FBgn0016917	FBtr0334585	Stat92E
FBgn0016917	FBtr0100457	Stat92E
FBgn0016917	FBtr0089484	Stat92E
FBgn0016917	FBtr0089487	Stat92E
FBgn0016917	FBtr0089485	Stat92E
FBgn0016917	FBtr0334581	Stat92E
FBgn0016917	FBtr0334584	Stat92E
FBgn0016917	FBtr0334582	Stat92E
FBgn0016917	FBtr0089486	Stat92E
FBgn0002709	FBtr0303847	mei-218
FBgn0002709	FBtr0100639	mei-218
FBgn0002709	FBtr0100640	mei-218
FBgn0002709	FBtr0299823	mei-218
FBgn0264897	FBtr0334905	CG44088
FBgn0263089	FBtr0345721	CR43357
FBgn0263089	FBtr0307107	CR43357
FBgn0037936	FBtr0082437	CG6908
FBgn0037936	FBtr0335212	CG6908
FBgn0037978	FBtr0335434	KLHL18
FBgn0037978	FBtr0082557	KLHL18
FBgn0037978	FBtr0082556	KLHL18
FBgn0032856	FBtr0081371	CG16798
FBgn0000319	FBtr0074179	Chc
FBgn0000319	FBtr0112797	Chc
FBgn0000319	FBtr0339445	Chc
FBgn0000319	FBtr0074182	Chc
FBgn0000319	FBtr0112798	Chc
FBgn0000319	FBtr0074181	Chc
FBgn0000319	FBtr0074180	Chc
FBgn0262001	FBtr0303800	CG42819
FBgn0263469	FBtr0309768	snoRNA:SC35-b
FBgn0014931	FBtr0304703	CG2678
FBgn0014931	FBtr0081757	CG2678
FBgn0032964	FBtr0085909	CG11630
FBgn0035679	FBtr0077063	CG10467
FBgn0052406	FBtr0077037	PVRAP
FBgn0026388	FBtr0088330	Or46a
FBgn0026388	FBtr0088331	Or46a
FBgn0030930	FBtr0074625	GalNAc-T2
FBgn0030930	FBtr0074624	GalNAc-T2
FBgn0030930	FBtr0346082	GalNAc-T2
FBgn0262682	FBtr0309992	CR43152
FBgn0036502	FBtr0334085	CG7841
FBgn0036502	FBtr0075604	CG7841
FBgn0040506	FBtr0310556	ACXE
FBgn0039920	FBtr0310540	CG11360
FBgn0039920	FBtr0310541	CG11360
FBgn0039920	FBtr0089091	CG11360
FBgn0039920	FBtr0310539	CG11360
FBgn0031832	FBtr0343162	CG9596
FBgn0031832	FBtr0079332	CG9596
FBgn0031832	FBtr0343163	CG9596
FBgn0002735	FBtr0084955	E(spl)mgamma-HLH
FBgn0083050	FBtr0113597	snoRNA:Psi18S-1377b
FBgn0038540	FBtr0083511	CG14321
